id,scrape_id,host_id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,listings_count,listings_count_home,listings_count_p_rooms,listings_count_s_rooms,reviews_per_month
461499,20241229042348,2001974,2012-03-25,100.0,92.0,0,1,Rockland,Victoria,48.42491,-123.34019,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Patio or balcony"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Private entrance"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Pets allowed"", ""Paid parking on premises"", ""Dishwasher"", ""Cooking basics"", ""Washer"", ""Single level home"", ""Iron"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove""]",113.0,90,1124,1,30,60,90,365,2024-12-29,34,0,0,4.48,4.56,4.45,4.87,4.74,4.43,4.42,0,17.0,17,0,0,0.23
463027,20241229042348,2001974,2012-03-25,100.0,92.0,0,1,James Bay,Victoria,48.41235,-123.37658,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Private entrance"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Paid parking on premises"", ""Dishwasher"", ""Cooking basics"", ""Washer"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Stove""]",76.0,90,1124,1,3,3,3,276,2024-12-29,27,2,0,4.65,4.56,4.7,4.7,4.7,4.93,4.59,0,17.0,17,0,0,0.18
472025,20241229042348,2230573,2012-04-26,96.88028169014085,0.0,0,1,Salt Spring Island,Salt Spring Island,48.92716,-123.57325,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Breakfast"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Iron"", ""Heating"", ""Host greets you"", ""Luggage dropoff allowed"", ""Hot water""]",230.0,2,1125,1,30,60,90,365,2024-12-29,32,0,0,4.84,4.88,4.88,4.78,4.88,4.75,4.56,0,1.0,0,1,0,0.26
514811,20241229042348,393956,2011-02-15,100.0,96.0,1,1,Saanich,Saanich,48.45318,-123.41749,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Sea view"", ""Climbing wall"", ""Outdoor furniture"", ""Park view"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Free parking on premises"", ""Long term stays allowed"", ""Room-darkening shades"", ""Ethernet connection"", ""Refrigerator"", ""Outdoor dining area"", ""Free street parking"", ""Shared beach access"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Pool"", ""Small cd player/radio with usb jack sound system"", ""Lockbox"", ""Electric stove"", ""Coffee maker: drip coffee maker, french press, pour-over coffee"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Baking sheet"", ""Coffee"", ""Laundromat nearby"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Shared gym nearby"", ""First aid kit"", ""30 inch TV with DVD player"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Ocean view"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Beach essentials"", ""Hockey rink"", ""Carbon monoxide alarm"", ""Freezer""]",139.0,2,120,1,27,57,87,179,2024-12-29,293,38,0,4.88,4.91,4.97,4.99,4.98,4.96,4.93,0,1.0,1,0,0,1.92
515418,20241229042348,2001974,2012-03-25,100.0,92.0,0,1,Rockland,Victoria,48.42474,-123.33922,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Paid parking on premises"", ""Dishwasher"", ""Washer"", ""Iron"", ""Coffee maker"", ""Stove""]",106.0,90,1124,1,0,0,28,303,2024-12-29,11,0,0,4.6,4.64,4.64,4.73,4.73,4.82,4.36,0,17.0,17,0,0,0.07
528492,20241229042348,2596667,2012-06-10,96.88028169014085,80.0,1,1,Downtown,Victoria,48.43003,-123.37046,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Host greets you"", ""Shampoo"", ""Harbor view"", ""Essentials"", ""Heating"", ""Dryer"", ""Private patio or balcony"", ""TV with standard cable"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""BBQ grill"", ""Elevator"", ""Dedicated workspace"", ""Marina view"", ""Ocean view"", ""Cooking basics"", ""Washer"", ""Iron"", ""Coffee maker""]",159.0,90,90,1,23,53,83,358,2024-12-29,46,2,0,4.91,5.0,4.96,4.93,4.98,4.93,4.87,0,1.0,1,0,0,0.33
559726,20241229042348,2001974,2012-03-25,100.0,92.0,0,1,Fernwood,Victoria,48.42568,-123.33997,Entire rental unit,Entire home/apt,3,1.0,0.0,1.0,"[""Long term stays allowed"", ""Hair dryer"", ""Smoke alarm"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Heating"", ""Dryer"", ""Private entrance"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Paid parking on premises"", ""Washer"", ""Iron"", ""Bed linens""]",76.0,90,1125,1,0,27,57,332,2024-12-29,23,0,0,4.64,4.78,4.87,4.74,4.61,4.52,4.26,0,17.0,17,0,0,0.15
561477,20241229042348,2760576,2012-06-27,100.0,96.0,1,1,Southern Gulf Islands,Southern Gulf Islands,48.99318,-123.57831,Entire cabin,Entire home/apt,3,1.0,2.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Dove  conditioner"", ""Stove"", ""Outdoor dining area"", ""Sound system"", ""Host greets you"", ""Shampoo"", ""Dining table"", ""Essentials"", ""Oven"", ""Toaster"", ""Bay view"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Frigidaire  refrigerator"", ""Body soap"", ""Sun loungers"", ""Barbecue utensils"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Indoor fireplace: wood-burning"", ""Coffee maker"", ""Wine glasses"", ""Beach essentials"", ""Carbon monoxide alarm"", ""Board games""]",225.0,2,30,1,29,56,78,78,2024-12-29,484,36,2,4.96,4.97,4.87,4.98,4.96,4.95,4.95,0,1.0,1,0,0,3.31
660733,20241229042348,2001974,2012-03-25,100.0,92.0,0,1,Fernwood,Victoria,48.42634,-123.33957,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Paid parking on premises"", ""Cooking basics"", ""Washer"", ""Iron"", ""Coffee maker"", ""Stove""]",106.0,90,1124,1,0,0,0,181,2024-12-29,20,0,0,4.44,4.65,4.65,4.8,4.9,4.7,4.45,0,17.0,17,0,0,0.13
666592,20241229042348,2001974,2012-03-25,100.0,92.0,0,1,James Bay,Victoria,48.41245,-123.3773,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,"[""Hair dryer"", ""Smoke alarm"", ""Paid parking off premises"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Washer"", ""Iron"", ""Bed linens"", ""Stove""]",86.0,90,365,1,0,0,0,212,2024-12-29,13,0,0,4.85,4.62,4.92,4.54,4.77,4.77,4.67,0,17.0,17,0,0,0.1
668372,20241229042348,3383275,2012-08-27,88.0,89.0,1,1,View Royal,View Royal,48.4589,-123.4276,Entire guest suite,Entire home/apt,3,1.0,1.0,3.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Stove"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Dining table"", ""High chair"", ""Crib"", ""Bathtub"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Kirkland conditioner"", ""Heating"", ""Children\u2019s books and toys"", ""Private entrance"", ""TV with standard cable"", ""Hot water kettle"", ""Private patio or balcony"", ""Shared backyard \u2013 Not fully fenced"", ""Books and reading material"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Clothing storage: closet and dresser"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Aveno body soap"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Board games"", ""Freezer""]",124.0,3,1125,1,4,17,29,83,2024-12-29,164,13,0,4.84,4.92,4.91,4.95,4.91,4.77,4.81,0,1.0,1,0,0,1.12
687407,20241229042348,3500087,2012-09-07,100.0,50.0,0,1,Southern Gulf Islands,Southern Gulf Islands,48.79815,-123.31079,Entire cabin,Entire home/apt,6,1.0,1.0,1.0,"[""Pool"", ""Free parking on premises"", ""Indoor fireplace"", ""Kitchen"", ""Wifi"", ""Ocean view"", ""Hair dryer"", ""Microwave"", ""Washer"", ""Cooking basics"", ""Dishes and silverware"", ""Iron"", ""Refrigerator"", ""Coffee maker"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water""]",125.0,2,7,1,7,10,11,24,2024-12-29,52,2,1,4.85,4.94,4.87,4.96,4.88,4.98,4.85,0,1.0,1,0,0,0.37
784093,20241229042348,4134834,2012-11-13,100.0,92.0,1,1,James Bay,Victoria,48.41493,-123.3689,Private room in guest suite,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Lock on bedroom door"", ""Refrigerator"", ""EV charger"", ""Luggage dropoff allowed"", ""Shampoo"", ""Essentials"", ""Hot water kettle"", ""Books and reading material"", ""Hot water"", ""Ceiling fan"", ""Hangers"", ""Wifi"", ""Coffee maker: drip coffee maker"", ""Central heating"", ""Coffee"", ""Free driveway parking on premises \u2013 1 space"", ""Portable fans"", ""Central air conditioning"", ""Bed linens"", ""Carbon monoxide alarm""]",101.0,3,14,1,30,60,90,270,2024-12-29,295,41,1,4.83,4.85,4.82,4.96,4.93,4.96,4.84,0,2.0,0,2,0,2.03
796027,20241229042348,1788814,2012-02-21,96.88028169014085,50.0,0,1,Saanich,Saanich,48.45505,-123.38602,Entire bungalow,Entire home/apt,4,1.0,2.0,1.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Smoke alarm"", ""Backyard"", ""Patio or balcony"", ""Ethernet connection"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""Bathtub"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""BBQ grill"", ""Pets allowed"", ""First aid kit"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove""]",170.0,7,50,1,5,5,5,80,2024-12-29,21,1,0,4.52,4.6,4.0,4.85,5.0,4.35,4.25,0,1.0,1,0,0,0.15
910427,20241229042348,4883986,2013-01-28,100.0,100.0,1,1,Southern Gulf Islands,Southern Gulf Islands,48.88554,-123.33073,Entire cabin,Entire home/apt,4,1.0,2.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Toaster oven, no full size oven oven"", ""Room-darkening shades"", ""Ethernet connection"", ""Refrigerator"", ""Outdoor dining area"", ""Free street parking"", ""Host greets you"", ""Babysitter recommendations"", ""Shampoo"", ""Dining table"", ""Essentials"", ""Toaster"", ""Heating"", ""Private entrance"", ""Children\u2019s books and toys"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Barbecue utensils"", ""32 inch TV"", ""Portable fans"", ""Cooking basics"", ""Drying rack for clothing"", ""Private backyard"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Indoor fireplace: wood-burning"", ""Coffee maker"", ""Wine glasses"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Board games"", ""Freezer""]",130.0,1,21,1,0,0,0,0,2024-12-29,519,82,3,4.87,4.9,4.95,4.96,4.96,4.89,4.82,1,1.0,1,0,0,5.62
936367,20241229042348,3967984,2012-10-24,100.0,100.0,1,1,Fairfield,Victoria,48.41347,-123.34961,Entire guest suite,Entire home/apt,2,1.0,0.0,1.0,"[""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Smoke alarm"", ""Room-darkening shades"", ""Refrigerator"", ""Free street parking"", ""Free dryer \u2013 In building"", ""Shared backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Shared patio or balcony"", ""Self check-in"", ""Essentials"", ""Toaster"", ""Cleaning available during stay"", ""Heating"", ""Private entrance"", ""Hot plate provided electric stove"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Baby bath"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Clothing storage: closet and dresser"", ""Body soap"", ""First aid kit"", ""Free washer \u2013 In building"", ""Safe"", ""Portable fans"", ""Cooking basics"", ""Keypad"", ""Drying rack for clothing"", ""TV with Netflix, Roku"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Freezer""]",89.0,30,60,1,22,22,22,74,2024-12-29,372,7,0,4.9,4.94,4.94,4.95,4.98,4.92,4.9,0,1.0,1,0,0,2.58
939467,20241229042348,997424,2011-08-20,100.0,98.0,0,1,Southern Gulf Islands,Southern Gulf Islands,48.86675,-123.35109,Entire home,Entire home/apt,8,1.5,5.0,8.0,"[""Sea view"", ""Private backyard \u2013 Not fully fenced"", ""Mountain view"", ""Park view"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Outdoor furniture"", ""Long term stays allowed"", ""Refrigerator"", ""Host greets you"", ""Luggage dropoff allowed"", ""Shampoo"", ""High chair"", ""Bathtub"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Private patio or balcony"", ""Free parking on premises"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Private hot tub"", ""Pets allowed"", ""Body soap"", ""First aid kit"", ""Ocean view"", ""Cooking basics"", ""Washer"", ""Single level home"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Stove""]",936.0,4,28,1,30,60,89,89,2024-12-29,44,2,0,4.79,4.77,4.52,4.8,4.91,4.89,4.68,1,2.0,2,0,0,0.31
955575,20241229042348,5111791,2013-02-16,100.0,100.0,1,1,Southern Gulf Islands,Southern Gulf Islands,48.89183,-123.36252,Entire cabin,Entire home/apt,3,1.0,1.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Stove"", ""Backyard"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Lockbox"", ""Wifi \u2013 19 Mbps"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Private entrance"", ""Dryer"", ""Private patio or balcony"", ""Hammock"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Central heating"", ""Baking sheet"", ""BBQ grill"", ""Clothing storage: closet and dresser"", ""Body soap"", ""First aid kit"", ""Cooking basics"", ""Washer"", ""Rice maker"", ""Single level home"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Indoor fireplace: wood-burning"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",229.0,2,31,1,4,34,64,325,2024-12-29,314,17,0,4.93,4.93,4.84,4.96,4.97,4.93,4.85,1,1.0,1,0,0,2.44
973849,20241229042348,2001974,2012-03-25,100.0,92.0,0,1,Rockland,Victoria,48.42413,-123.34064,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Paid parking on premises"", ""Dishwasher"", ""Cooking basics"", ""Washer"", ""Iron"", ""Coffee maker"", ""Stove""]",76.0,90,1125,1,1,1,1,183,2024-12-29,10,0,0,4.7,4.7,4.1,4.8,4.8,4.8,4.5,0,17.0,17,0,0,0.08
978771,20241229042348,1216332,2011-09-27,100.0,85.0,0,1,James Bay,Victoria,48.41419,-123.36947,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,"[""Long term stays allowed"", ""Hangers"", ""Portable fans"", ""Smoke alarm"", ""Fire extinguisher"", ""Bathtub"", ""Wifi"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Lock on bedroom door"", ""Body soap"", ""Private entrance"", ""Free street parking"", ""TV with standard cable"", ""Luggage dropoff allowed"", ""Hot water""]",88.0,2,30,1,28,54,82,357,2024-12-29,219,1,1,4.67,4.76,4.86,4.9,4.82,4.89,4.72,0,2.0,0,2,0,1.55
985260,20241229042348,5685155,2013-03-29,100.0,0.0,0,1,Metchosin,Metchosin,48.39622,-123.49174,Entire cottage,Entire home/apt,2,1.0,1.0,1.0,"[""Sea view"", ""Private backyard \u2013 Not fully fenced"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Air conditioning"", ""Cleaning products"", ""Smoke alarm"", ""Long term stays allowed"", ""Bose Bluetooth sound system"", ""Outdoor dining area"", ""Refrigerator"", ""Shared beach access"", ""Shampoo"", ""Dining table"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Clothing storage: closet and wardrobe"", ""Blender"", ""Bay view"", ""Dryer"", ""Heating"", ""Fire pit"", ""TV with standard cable"", ""Stainless steel oven"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Ceiling fan"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Dishwasher"", ""Barbecue utensils"", ""Dedicated workspace"", ""Ocean view"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Outdoor shower"", ""Carbon monoxide alarm"", ""Stove"", ""Freezer""]",190.0,14,90,1,27,57,87,341,2024-12-29,16,0,0,5.0,4.88,5.0,4.88,5.0,4.94,4.88,0,1.0,1,0,0,0.11
1015996,20241229042348,5326675,2013-03-05,100.0,14.0,0,1,Oak Bay,Oak Bay,48.41999,-123.31754,Entire home,Entire home/apt,6,2.0,3.0,3.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Indoor fireplace: gas"", ""Free street parking"", ""EV charger"", ""Host greets you"", ""Luggage dropoff allowed"", ""Shampoo"", ""Lockbox"", ""Garden view"", ""42 inch HDTV with standard cable"", ""Self check-in"", ""Essentials"", ""Heating"", ""Dryer"", ""Children\u2019s books and toys"", ""Private patio or balcony"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""BBQ grill"", ""Private hot tub"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Iron"", ""Coffee maker"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware""]",576.0,3,150,1,0,0,0,267,2024-12-29,46,0,0,4.93,4.93,4.91,4.98,4.98,4.89,4.78,0,1.0,1,0,0,0.33
1038822,20241229042348,2001974,2012-03-25,100.0,92.0,0,1,James Bay,Victoria,48.41307,-123.37635,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Paid parking on premises"", ""Dishwasher"", ""Cooking basics"", ""Washer"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove""]",86.0,90,1125,1,0,1,1,243,2024-12-29,27,0,0,4.35,4.62,4.58,4.73,4.69,4.88,4.31,0,17.0,17,0,0,0.19
1080149,20241229042348,5936608,2013-04-15,96.88028169014085,93.0,0,1,Salt Spring Island,Salt Spring Island,48.82581,-123.53203,Farm stay,Entire home/apt,6,1.0,2.0,4.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Smoke alarm"", ""Cleaning products"", ""Outdoor dining area"", ""Refrigerator"", ""Clothing storage: walk-in closet, wardrobe, and dresser"", ""Free street parking"", ""Host greets you"", ""Dining table"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Blender"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Books and reading material"", ""Hot water"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Locally hand made bar soap body soap"", ""Dedicated workspace"", ""Portable fans"", ""Single level home"", ""Private backyard"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",314.0,3,1125,1,26,56,86,361,2024-12-29,79,4,0,4.8,4.86,4.87,4.9,4.87,4.89,4.7,0,3.0,3,0,0,0.57
1080266,20241229042348,5936608,2013-04-15,96.88028169014085,93.0,0,1,Salt Spring Island,Salt Spring Island,48.82561,-123.53189,Farm stay,Entire home/apt,6,1.0,2.0,4.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Smoke alarm"", ""Backyard"", ""Stove"", ""Patio or balcony"", ""Outdoor dining area"", ""Refrigerator"", ""Free dryer"", ""Host greets you"", ""Hand made local bar soap body soap"", ""Luggage dropoff allowed"", ""Dining table"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Blender"", ""Heating"", ""Private entrance"", ""Children\u2019s books and toys"", ""Hot water kettle"", ""Books and reading material"", ""Hot water"", ""Indoor fireplace"", ""Hangers"", ""Wifi"", ""BBQ grill"", ""Pets allowed"", ""Clothing storage: closet and dresser"", ""Free washer"", ""Dedicated workspace"", ""Portable fans"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",325.0,3,1125,1,0,0,0,211,2024-12-29,74,3,0,4.74,4.8,4.73,4.88,4.81,4.77,4.51,0,3.0,3,0,0,0.53
1080594,20241229042348,4134834,2012-11-13,100.0,92.0,1,1,James Bay,Victoria,48.41529,-123.36792,Private room in guest suite,Private room,2,1.0,1.0,2.0,"[""Free parking on premises"", ""Hair dryer"", ""Smoke alarm"", ""Lock on bedroom door"", ""Refrigerator"", ""EV charger"", ""Luggage dropoff allowed"", ""Shampoo"", ""Bathtub"", ""Essentials"", ""Hot water kettle"", ""Hot water"", ""Ceiling fan"", ""Wifi"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Central heating"", ""Central air conditioning"", ""Bed linens"", ""Mini fridge""]",129.0,3,14,1,26,56,86,266,2024-12-29,329,39,0,4.85,4.87,4.85,4.93,4.93,4.95,4.81,0,2.0,0,2,0,2.31
